"code";"Voiture_Pontchaillou_min";"Voiture_Pontchaillou_km";"Voiture_HopitalSud_min";"Voiture_HopitalSud_km";"nom";"geometry";"communes_etudiees";"centre_gravite";"longitude";"latitude";"Voiture_min";"Voiture_km";"Velo_Pontchaillou_km";"Velo_HopitalSud_km";"Velo_Pontchaillou_min";"Velo_HopitalSud_min"
"1";"10169";NA;438.8;NA;429.2;"Gumery";list(c(3.44325356568668, 3.44751610761979, 3.44210520520338, 3.41183319757066, 3.39195988678765, 3.39704033035407, 3.40571393446775, 3.43080266041966, 3.44325356568668, 48.4592188194336, 48.4372155674507, 48.4320628538687, 48.421312949038, 48.4243221534554, 48.43480420115, 48.4532895097515, 48.4567096918192, 48.4592188194336));TRUE;c(3.42119862252515, 48.4397971722539);3.42119862252515;48.4397971722539;228.9;434;381.148926220249;378.766387165735;NA;NA
"2";"13030";NA;1083.4;NA;1073.8;"Cuges-les-Pins";list(c(5.70121954706892, 5.66764166231337, 5.65694904511259, 5.67790416450309, 5.67897836710079, 5.69464818030457, 5.69104037592662, 5.72660084096334, 5.73475074206221, 5.7498421020925, 5.76279387719633, 5.7609289454859, 5.738053338598, 5.70121954706892, 43.2471562112405, 43.2588320583342, 43.2670475842107, 43.2924835878198, 43.2992930792099, 43.3031249247887, 43.312962840822, 43.3173553548075, 43.3041338441376, 43.2892681582075, 43.2823579783074, 43.2673379996713, 43.2623487990543, 43.2471562112405
));TRUE;c(5.7101248012849, 43.2805393980418);5.7101248012849;43.2805393980418;543.65;1078.6;787.416942157876;782.66269112055;NA;NA
"3";"13050";NA;1012.6;NA;1003.3;"Lambesc";list(c(5.26887210377614, 5.27778829907233, 5.29796946759015, 5.30228622792416, 5.30763555695683, 5.31747136045765, 5.29373663516575, 5.27073205903957, 5.25903563408366, 5.24446900503472, 5.23057623162635, 5.21554140942134, 5.18269970216049, 5.18113380814698, 5.18237613546515, 5.2247918763297, 5.21218277264397, 5.22868463269533, 5.23904646359204, 5.25111227670687, 5.26887210377614, 43.7198272143174, 43.6952904847479, 43.6905361296547, 43.6874381901326, 43.6548639361561, 43.6381004179857, 43.6418354840228, 
43.6299660577309, 43.6111469931322, 43.6083524374448, 43.6336803510605, 43.6451766400087, 43.6414393511172, 43.657619250585, 43.6612669099899, 43.6826324100316, 43.691126127044, 43.7029867786663, 43.6938082101592, 43.6974570356112, 43.7198272143174));TRUE;c(5.25236206472367, 43.6619145463725);5.25236206472367;43.6619145463725;506.65;1007.95;731.216401209083;726.467176696221;NA;NA
"4";"13095";NA;1048.9;NA;1039.2;"Saint-Marc-Jaumegarde";list(c(5.52588427824976, 5.50630302329369, 5.48279515795441, 5.49851607698723, 5.49395318910496, 5.50733327144249, 5.53495121256048, 5.55766992095925, 5.55601903602535, 5.5379524346671, 5.56107035935663, 5.54580853936487, 5.52588427824976, 43.5380158154857, 43.5322136508546, 43.5333572593663, 43.5616851517116, 43.5666421084816, 43.5772083106129, 43.5813921664812, 43.5796170924497, 43.5650724331866, 43.5568543656204, 43.5387213400617, 43.534156444237, 43.5380158154857));TRUE;c(5.522948927379, 43.5560341907088);5.522948927379;43.5560341907088;526.05;1044.05;755.000374359991;750.262025703909;NA;NA
"5";"14001";NA;250.9;NA;250.5;"Ablon";list(c(0.285603307878288, 0.297224420290615, 0.297403560051569, 0.309067586818924, 0.301713624229888, 0.278185420105838, 0.259987207539818, 0.25648717486917, 0.267114230672348, 0.273338528517197, 0.284597571824185, 0.285603307878288, 49.4290259567749, 49.429861637283, 49.412265458071, 49.386884688526, 49.3713053598728, 49.375814468499, 49.3740452426454, 49.388563107748, 49.3884799859584, 49.4041617622986, 49.4067893747142, 49.4290259567749));TRUE;c(0.286305386338415, 49.3938091589599);0.286305386338415;49.3938091589599;137.45;250.7;203.231005860094;203.98105808526;NA;NA
"6";"14015";NA;194.3;NA;193.8;"Anisy";list(c(-0.422152751945055, -0.414692991384674, -0.405417531793099, -0.377787331588204, -0.386453122305749, -0.386423181386009, -0.395349532901977, -0.421748553653739, -0.422152751945055, 49.2460523938655, 49.2550462053989, 49.2540578269078, 49.2677201722892, 49.2589650642737, 49.2411047260899, 49.2384960561064, 49.2449300842493, 49.2460523938655));TRUE;c(-0.399845425424277, 49.249547897647);-0.399845425424277;49.249547897647;104.05;194.05;157.764156870537;159.219769693792;NA;NA
"7";"14030";NA;185.3;NA;184.8;"Authie";list(c(-0.413233354432151, -0.41258923261543, -0.440903593492121, -0.443518824943582, -0.429084651258954, -0.428107676594264, -0.413233354432151, 49.2042466136664, 49.1988566798418, 49.1992567805567, 49.212959125242, 49.2175462530176, 49.2160712952066, 49.2042466136664));TRUE;c(-0.429397811514617, 49.2065184453691);-0.429397811514617;49.2065184453691;95.85;185.05;152.664028077968;154.084903763205;NA;NA
"8";"14068";NA;197.3;NA;196.8;"Biéville-Beuville";list(c(-0.302674701796744, -0.309236864006305, -0.321548955054413, -0.326447367368427, -0.351193553790267, -0.368763261510158, -0.370183899621078, -0.353119875919798, -0.329637279876922, -0.320801502960393, -0.302674701796744, 49.2574200163286, 49.2459119943089, 49.2360446357106, 49.2233393623458, 49.2238323521961, 49.2261318248754, 49.2333806247442, 49.2475965829259, 49.2508928572058, 49.2616188961333, 49.2574200163286));TRUE;c(-0.336591953522365, 49.2397132186392);-0.336591953522365;49.2397132186392;105.75;197.05;159.771697679693;161.100727620518;NA;NA
"9";"14069";NA;254.3;NA;253.8;"Beuvillers";list(c(0.247173708261616, 0.230762047954767, 0.250638396127815, 0.271518001528567, 0.262440903468476, 0.247173708261616, 49.1167133067148, 49.1232367901874, 49.1407858445223, 49.1359084695366, 49.121915403657, 49.1167133067148));TRUE;c(0.251893901103352, 49.1285889569706);0.251893901103352;49.1285889569706;137.6;254.05;182.165027901138;182.397592053821;NA;NA
"10";"14101";NA;180.2;NA;180.1;"Bretteville-sur-Odon";list(c(-0.448510187234066, -0.432721763620334, -0.413297687168464, -0.39431050870381, -0.42222932079681, -0.431964657709251, -0.434565658668422, -0.448510187234066, 49.1772077402639, 49.1856410931812, 49.1869132834243, 49.1664019528602, 49.1602658040082, 49.159745545499, 49.1685444372125, 49.1772077402639));TRUE;c(-0.421277427247789, 49.1735175681615);-0.421277427247789;49.1735175681615;91.5;180.15;150.164894018291;151.50226127037;NA;NA
"11";"14118";NA;187.3;NA;187.2;"Caen";list(c(-0.336227035290103, -0.34296645446727, -0.358792111005393, -0.36762538698963, -0.39431050870381, -0.413297687168464, -0.412775132044471, -0.402111414083731, -0.39628599326937, -0.372721182785142, -0.359927591028822, -0.335922160886775, -0.333534693070317, -0.336227035290103, 49.1669103482231, 49.1531263161316, 49.1593716464643, 49.1664947472879, 49.1664019528602, 49.1869132834243, 49.1887728461408, 49.2007279104238, 49.2000554742398, 49.2154121302996, 49.2127912162079, 49.1928343950022, 49.1858277944916, 
49.1669103482231));TRUE;c(-0.369157509173494, 49.1852032093336);-0.369157509173494;49.1852032093336;98.7;187.25;153.587081572929;154.858012891236;NA;NA
"12";"14181";NA;190.7;NA;190.6;"Cormelles-le-Royal";list(c(-0.336227035290103, -0.312803770212279, -0.315882870249489, -0.340285793915575, -0.34296645446727, -0.336227035290103, 49.1669103482231, 49.1566421994857, 49.1445262039907, 49.1481524697583, 49.1531263161316, 49.1669103482231));TRUE;c(-0.328173172002777, 49.1544719374237);-0.328173172002777;49.1544719374237;98.8;190.65;152.953993427175;154.087071651644;NA;NA
"13";"14197";NA;198.2;NA;198.1;"Cresserons";list(c(-0.356416436581093, -0.332035636948739, -0.349103087781567, -0.361709008583889, -0.375307738884319, -0.377247726837151, -0.363565278285533, -0.356416436581093, 49.2993946414621, 49.2887156038007, 49.2789215171963, 49.2828537332606, 49.2762745425198, 49.276499167914, 49.2934011728007, 49.2993946414621));TRUE;c(-0.354200489278995, 49.2877170076495);-0.354200489278995;49.2877170076495;105.5;198.15;163.155489695225;164.607833976519;NA;NA
"14";"14274";NA;178.8;NA;178.3;"Fontaine-Étoupefour";list(c(-0.471261499340121, -0.445668999462207, -0.438579787913378, -0.452415231954227, -0.460623178251322, -0.471261499340121, 49.1464150907952, 49.1524784698833, 49.1320908827902, 49.1236219156184, 49.1233319541219, 49.1464150907952));TRUE;c(-0.454202500841017, 49.1379945643583);-0.454202500841017;49.1379945643583;92.35;178.55;145.585367271644;146.904821594589;NA;NA
"15";"14277";NA;194.3;NA;194.2;"Fontenay-le-Marmion";list(c(-0.379583706435969, -0.367072977512702, -0.364216799928085, -0.330519408145069, -0.3265204954123, -0.329567287904939, -0.313267393404409, -0.309493349474833, -0.334885559917651, -0.37026170009455, -0.379583706435969, 49.0856799846376, 49.0919888698206, 49.1016081779797, 49.0993340015744, 49.1030084093086, 49.0919810473891, 49.0828654576537, 49.0789018300809, 49.0724130020819, 49.079282210347, 49.0856799846376));TRUE;c(-0.34510063937479, 49.0866354241774);-0.34510063937479;49.0866354241774;100.45;194.25;146.553383453741;147.557213150044;NA;NA
"16";"14327";NA;189.3;NA;189.2;"Hérouville-Saint-Clair";list(c(-0.359927591028822, -0.351193553790267, -0.326447367368427, -0.30488218729217, -0.311089639239036, -0.315437400510803, -0.333534693070317, -0.335922160886775, -0.359927591028822, 49.2127912162079, 49.2238323521961, 49.2233393623458, 49.210921740526, 49.2078431019992, 49.185976592876, 49.1858277944916, 49.1928343950022, 49.2127912162079));TRUE;c(-0.331577489259878, 49.2069291778988);-0.331577489259878;49.2069291778988;98.1;189.25;157.199893229416;158.452856254877;NA;NA
"17";"14365";NA;202.2;NA;201.7;"Lion-sur-Mer";list(c(-0.356416436581093, -0.339702142609651, -0.30922828366366, -0.332035636948739, -0.356416436581093, 49.2993946414621, 49.3134533393383, 49.3007069195647, 49.2887156038007, 49.2993946414621));TRUE;c(-0.333952037806218, 49.3007658220625);-0.333952037806218;49.3007658220625;110.25;201.95;165.205167425336;166.648891032191;NA;NA
"18";"14516";NA;210.1;NA;210;"Potigny";list(c(-0.269957892026493, -0.264341810960904, -0.230880933055072, -0.224186408198179, -0.23753100534222, -0.269957892026493, 48.9668333392515, 48.9797033260899, 48.973706881656, 48.9698102276067, 48.9623946526805, 48.9668333392515));TRUE;c(-0.248823352341026, 48.9705346656782);-0.248823352341026;48.9705346656782;109.5;210.05;142.67076617487;143.205463386657;NA;NA
"19";"14675";NA;193.2;NA;192.8;"Soliers";list(c(-0.313208176882886, -0.27147405040073, -0.267771272551063, -0.305961331454739, -0.303012003619452, -0.312603207381628, -0.313208176882886, 49.1432411017481, 49.1372295398254, 49.1198459077647, 49.1244801464854, 49.1315532487584, 49.1355008649348, 49.1432411017481));TRUE;c(-0.289479613094153, 49.1314968155612);-0.289479613094153;49.1314968155612;100.8;193;152.970842116753;153.985863089931;NA;NA
"20";"14685";NA;190.4;NA;190;"Thaon";list(c(-0.473378514585509, -0.468923322779379, -0.474508403284127, -0.45004644902083, -0.442125308521492, -0.414692991384674, -0.422152751945055, -0.451457051564309, -0.463980210779735, -0.473378514585509, 49.2440022038232, 49.2546366666694, 49.2697951836562, 49.2663133255237, 49.2660897873592, 49.2550462053989, 49.2460523938655, 49.2461326043164, 49.2407632502856, 49.2440022038232));TRUE;c(-0.448666140915033, 49.2551790137416);-0.448666140915033;49.2551790137416;105.65;190.2;156.122479131541;157.673411449344;NA;NA
"21";"14739";NA;208.4;NA;208.3;"Ver-sur-Mer";list(c(-0.553247067762361, -0.505870206257174, -0.496934017791018, -0.513606486835234, -0.517069216640917, -0.555721938850811, -0.549774331762808, -0.553247067762361, 49.3461016185653, 49.3438510286729, 49.3369658679534, 49.3240017310434, 49.3206795971463, 49.3226786216615, 49.3328686188178, 49.3461016185653));TRUE;c(-0.528507220809551, 49.3337563814177);-0.528507220809551;49.3337563814177;115.8;208.35;160.013584846946;161.843587125788;NA;NA
"22";"17051";NA;272.4;NA;265.6;"Bois-Plage-en-Ré";list(c(-1.41179147023008, -1.40001298568198, -1.37979725363807, -1.3503695223293, -1.34465249092645, -1.35251706502356, -1.36348366162459, -1.39153431756441, -1.41179147023008, 46.1841412318153, 46.2006156442211, 46.1942089308583, 46.1896310652796, 46.1870496542112, 46.1658300110218, 46.1622254686146, 46.1771611856219, 46.1841412318153));TRUE;c(-1.37566086463575, 46.1822207210518);-1.37566086463575;46.1822207210518;170.05;269;216.483219244198;212.282885103938;NA;NA
"23";"17142";NA;251.1;NA;244.6;"Dompierre-sur-Mer";list(c(-1.04533614007201, -1.05457694373348, -1.03743262027536, -1.03852567808467, -1.08726658916664, -1.10011459437238, -1.09298995750536, -1.09518834986501, -1.0877822843721, -1.04533614007201, 46.2137517099329, 46.1948840300441, 46.1745489788566, 46.1619048424003, 46.1631452423179, 46.1756484556942, 46.1810541431959, 46.1951856362564, 46.2043430426318, 46.2137517099329));TRUE;c(-1.06828737440828, 46.1839626702657);-1.06828737440828;46.1839626702657;151.7;247.85;220.114656451825;215.670194246481;NA;NA
"24";"17192";NA;388.2;NA;381.7;"Jarnac-Champagne";list(c(-0.416723291219418, -0.440534735598885, -0.443836356683569, -0.43787609675488, -0.413852210717153, -0.403108930176684, -0.397123206576622, -0.372003607131928, -0.357554068128544, -0.370505790957885, -0.390707310156587, -0.395908075335883, -0.416723291219418, 45.5346888721048, 45.5445433572884, 45.5619730277521, 45.5707632713736, 45.5774264421874, 45.5790862518687, 45.5658198336956, 45.5538773179482, 45.5478749690519, 45.5351483412473, 45.5370818073546, 45.5306966336345, 45.5346888721048));TRUE;c(-0.406596560562485, 45.5529910928197);-0.406596560562485;45.5529910928197;204.8;384.95;301.435333686093;296.780923023505;NA;NA
"25";"17284";NA;300.7;NA;294.2;"Pont-l'Abbé-d'Arnoult";list(c(-0.895954169642308, -0.88057643140723, -0.85206085099822, -0.832093942775295, -0.831478707248557, -0.844436370661683, -0.857601539497511, -0.897295552539634, -0.895954169642308, 45.8365983644022, 45.8305555661293, 45.8417651463959, 45.840668641792, 45.8288431256185, 45.8167723749026, 45.8118062112928, 45.8134172843854, 45.8365983644022));TRUE;c(-0.864079089650177, 45.8258858338703);-0.864079089650177;45.8258858338703;184.9;297.45;262.410675889993;257.911726560578;NA;NA
